jobid,suffix,AE_mean_99,SE_mean_99,R2_mean_99,AE_mean_27,SE_mean_27,R2_mean_27,n_rows,n_rows_27,filename
250911029,valid,0.026495050525927568,0.0030448431285848188,0.9067837565185132,0.03734136484385641,0.004711952000058326,0.8807192179654778,99,27,recon_metrics_250911029_valid.csv
250911030,smooth,0.025079969704954495,0.0024662865112034848,0.9162819232818812,0.03491048547399082,0.0033187996157439887,0.9101106131979196,99,27,recon_metrics_250911030_smooth.csv
250911030,valid,0.028787670660525993,0.0039642848686791505,0.8832421971730482,0.04121667146802204,0.005633407260367052,0.8564476077031666,99,27,recon_metrics_250911030_valid.csv
250911031,smooth,0.02373269415819277,0.0022104517002088657,0.9277110696127248,0.03571683481229953,0.003569974403454241,0.903214755685982,99,27,recon_metrics_250911031_smooth.csv
250911031,valid,0.023926306734857603,0.002287557250977616,0.9269852062123908,0.03441359753630438,0.003475908248185067,0.9081890489489782,99,27,recon_metrics_250911031_valid.csv
250911032,smooth,0.02765848550540979,0.00328310610794481,0.8981458820666003,0.04079881638285073,0.005251444331555437,0.8601517661832,99,27,recon_metrics_250911032_smooth.csv
250911032,valid,0.02671714072061395,0.0032468714380758917,0.901211054459158,0.04026578981132212,0.00530102786587746,0.8601332532163078,99,27,recon_metrics_250911032_valid.csv
250911033,smooth,0.029340308207703017,0.00365523429559611,0.8903661817603457,0.04051275373738914,0.005085185251835604,0.8649061253510871,99,27,recon_metrics_250911033_smooth.csv
250911033,valid,0.02747898151870626,0.0031752240094717623,0.9057736511257345,0.03788844661633474,0.004317212301456207,0.8858671678574673,99,27,recon_metrics_250911033_valid.csv
250911034,smooth,0.02960215676019796,0.0036741513990362403,0.8900643846659746,0.04393465220485017,0.005996160451581793,0.8451957127976922,99,27,recon_metrics_250911034_smooth.csv
250911034,valid,0.03268352879450175,0.004407123689398081,0.8646060437888439,0.03699049097676866,0.004144143269959937,0.8898176879342055,99,27,recon_metrics_250911034_valid.csv
250915013,smooth,0.06441510293113198,0.01430207627175646,0.4724914566467676,0.09960782118760297,0.022521868912302095,0.4427857095822854,99,27,recon_metrics_250915013_smooth.csv
250915013,valid,0.03407440661718693,0.004444503799313898,0.8864837060009574,0.03911741478550105,0.004645836270935438,0.8754086897365804,99,27,recon_metrics_250915013_valid.csv
250915014,smooth,0.05461945485449736,0.01006061142908533,0.6644732145214197,0.08830978253433211,0.0175615614110103,0.5595839866868035,99,27,recon_metrics_250915014_smooth.csv
250915014,valid,0.025544046547107235,0.0024054123358683414,0.9273804461842449,0.028973620490751393,0.0023675465247976553,0.9290818637142747,99,27,recon_metrics_250915014_valid.csv
250915015,smooth,0.05192526818961212,0.009305624728821453,0.6884014831883288,0.0846407655664917,0.016537597029060172,0.5818082734535801,99,27,recon_metrics_250915015_smooth.csv
250915015,valid,0.02250943841459522,0.0017897901484039635,0.94417677021228,0.028833241852028006,0.002271785934619726,0.9340296746311246,99,27,recon_metrics_250915015_valid.csv
250915016,smooth,0.05099814474002143,0.008834371409886363,0.7100817289595794,0.08282463161080525,0.01578990619833118,0.5987956308879038,99,27,recon_metrics_250915016_smooth.csv
250915016,valid,0.024638993822931426,0.002084061391326262,0.9347451114166853,0.03143492393329692,0.002783717817219889,0.9207559715712202,99,27,recon_metrics_250915016_valid.csv
250915017,smooth,0.05080464913710758,0.008810938599808249,0.7138356770854333,0.08283737419198953,0.01586427039758898,0.5993734242125889,99,27,recon_metrics_250915017_smooth.csv
250915017,valid,0.03444865831913398,0.005085778582200303,0.880064734841864,0.035683151730567804,0.004349820193084066,0.8782775625364116,99,27,recon_metrics_250915017_valid.csv
250915018,smooth,0.05041543495645881,0.009170477966630295,0.6904628867219097,0.08140005860041732,0.01620106885933945,0.5895374706599339,99,27,recon_metrics_250915018_smooth.csv
250915018,valid,0.024550950963636152,0.001868209859238267,0.9388708621335632,0.028649380576974193,0.002182612221192263,0.9375395447185432,99,27,recon_metrics_250915018_valid.csv
250915019,smooth,0.05181219493402533,0.009001381788982743,0.7056894021417774,0.08460445328602643,0.016096077942518987,0.5929035737070357,99,27,recon_metrics_250915019_smooth.csv
250915019,valid,0.02400442757027154,0.0018633201426706424,0.9422043203836038,0.028936870744994226,0.0022437534567763223,0.9365967812292768,99,27,recon_metrics_250915019_valid.csv
250915020,smooth,0.05197785190847774,0.009322988405091607,0.6864260276009831,0.08479225154027613,0.016591149083719177,0.5800863597972999,99,27,recon_metrics_250915020_smooth.csv
250915020,valid,0.025106934956225447,0.002040008993673631,0.9362355824082473,0.02885984434431239,0.0022936702938460853,0.934762330965959,99,27,recon_metrics_250915020_valid.csv
250915021,smooth,0.050953070385422475,0.00906013107027654,0.700622036817231,0.08318731148884737,0.01632557893854879,0.589822518988746,99,27,recon_metrics_250915021_smooth.csv
250915021,valid,0.023798174830205035,0.0018939275523297274,0.940995198017765,0.02876306800667252,0.002372389481819981,0.9333594384387607,99,27,recon_metrics_250915021_valid.csv
250915022,smooth,0.051449452478847545,0.008937005273567975,0.7059198603745163,0.08387013715587195,0.015924507285295316,0.5970705114615731,99,27,recon_metrics_250915022_smooth.csv
250915022,valid,0.024120882554774587,0.0019500616370456665,0.9446924420366062,0.02802358303979306,0.002150446798012,0.9391139194072952,99,27,recon_metrics_250915022_valid.csv
250915023,smooth,0.05329721888682925,0.009464366042567842,0.6848724150813783,0.08667171205318118,0.016788243542938237,0.5748826072723203,99,27,recon_metrics_250915023_smooth.csv
250915023,valid,0.026000405899244627,0.0023255540235837323,0.9286011464164455,0.029698407276372955,0.0024964620821265704,0.9306826478019742,99,27,recon_metrics_250915023_valid.csv
250915024,smooth,0.05204577897259437,0.009205736307178369,0.6949058952088243,0.08468253842284591,0.016462864565388917,0.5830143819755937,99,27,recon_metrics_250915024_smooth.csv
250915024,valid,0.0205751313638438,0.0014198118566620397,0.9546867856583621,0.02459002965558557,0.0015354236627331738,0.9566357418893351,99,27,recon_metrics_250915024_valid.csv
